1001	-0.559
1002	-0.6494
1003	-0.7937
1004	-0.6356
1005	-0.6481
1006	-0.6873
1007	-0.4656
1008	-0.5501
1009	-0.5032
1010	-0.3982
1011	-0.4797
1012	-0.5436
1013	-0.513
1014	-0.4629
1015	-0.5235
1016	-0.4903
1017	-0.3623
1018	-0.5119
1019	-0.6268
1020	-0.5525
1021	-0.5176
1022	-0.447
1023	-0.5529
1024	-0.6699
1025	-0.6926
1026	-0.6488
1027	-0.6771
1028	-0.5225
1029	-0.4993
1030	-0.6346
1031	-0.5588
1032	-0.4953
1033	-0.6042
1034	-0.545
1035	-0.5652
1036	-0.6552
1037	-0.5832
1038	-0.7038
1039	-0.6704
1040	-0.5826
1041	-0.5672
1042	-0.7077
1043	-0.5546
1044	-0.4896
1045	-0.6095
1046	-0.5826
1047	-0.5577
1048	-0.5743
1049	-0.5162
1050	-0.499
1051	-0.4256
1052	-0.4868
1053	-0.3085
1054	-0.457
1055	-0.4176
1056	-0.5699
1057	-0.6323
1058	-0.5615
1059	-0.2343
1060	-0.3253
1061	-0.3431
1062	-0.5352
1063	-0.5606
1064	-0.7232
1065	-0.7892
1066	-0.836
1067	-0.9249
1068	-0.721
1069	-0.6221
1070	-0.5809
1071	-0.6165
1072	-0.6041
1073	-0.5649
1074	-0.6036
1075	-0.5689
1076	-0.3957
1077	-0.2987
1078	-0.2709
1079	-0.3444
1080	-0.4458
1081	-0.3325
1082	-0.4317
1083	-0.557
1084	-0.5065
1085	-0.5715
1086	-0.6219
1087	-0.5748
1088	-0.4551
1089	-0.4542
1090	-0.6282
1091	-0.7611
1092	-0.6867
1093	-0.6658
1094	-0.5858
1095	-0.5096
1096	-0.3924
1097	-0.4643
1098	-0.501
1099	-0.4455
1100	-0.4151
1101	-0.1493
1102	-0.2168
1103	-0.2291
1104	-0.3688
1105	-0.2895
1106	-0.3704
1107	-0.3034
1108	-0.3327
1109	-0.345
1110	-0.4182
1111	-0.4294
1112	-0.5135
1113	-0.3938
1114	-0.4477
1115	-0.3329
1116	-0.2332
1117	-0.229
1118	-0.3617
1119	-0.2475
1120	-0.3068
1121	-0.2745
1122	-0.2174
1123	-0.1732
1124	-0.2761
1125	-0.2201
1126	-0.1802
1127	-0.239
1128	-0.3336
1129	-0.4538
1130	-0.3301
1131	-0.2356
1132	-0.4109
1133	-0.2844
1134	-0.2147
1135	-0.1735
1136	-0.09795
1137	0.05667
1138	0.2077
1139	0.1769
1140	0.1607
1141	0.09575
1142	0.07546
1143	0.01332
1144	0.08237
1145	0.07187
1146	0.1973
1147	0.2063
1148	0.1864
1149	0.09942
1150	-0.0192
1151	-0.02481
1152	-0.197
1153	-0.1517
1154	-0.1403
1155	-0.1446
1156	-0.2182
1157	-0.3641
1158	-0.4972
1159	-0.5297
1160	-0.703
1161	-0.5393
1162	-0.6309
1163	-0.6129
1164	-0.6321
1165	-0.6486
1166	-0.4593
1167	-0.3393
1168	-0.5243
1169	-0.6002
1170	-0.6916
1171	-0.7582
1172	-0.8234
1173	-0.7577
1174	-0.7917
1175	-0.7379
1176	-0.672
1177	-0.7685
1178	-0.653
1179	-0.5821
1180	-0.6937
1181	-0.6324
1182	-0.5879
1183	-0.4608
1184	-0.4833
1185	-0.4532
1186	-0.4212
1187	-0.5075
1188	-0.2929
1189	-0.3317
1190	-0.5148
1191	-0.4829
1192	-0.645
1193	-0.7456
1194	-0.7917
1195	-0.6592
1196	-0.8553
1197	-0.7075
1198	-0.7435
1199	-0.8046
1200	-0.8191
1201	-0.7411
1202	-0.6761
1203	-0.6927
1204	-0.7419
1205	-0.801
1206	-0.7875
1207	-0.7016
1208	-0.6382
1209	-0.6118
1210	-0.748
1211	-0.7604
1212	-0.7452
1213	-0.6524
1214	-0.5955
1215	-0.6433
1216	-0.4471
1217	-0.3105
1218	-0.3816
1219	-0.5825
1220	-0.532
1221	-0.6665
1222	-0.6774
1223	-0.4411
1224	-0.4739
1225	-0.6375
1226	-0.6055
1227	-0.4724
1228	-0.5104
1229	-0.5771
1230	-0.6115
1231	-0.7484
1232	-0.5369
1233	-0.6869
1234	-0.7115
1235	-0.5591
1236	-0.5947
1237	-0.7712
1238	-0.6527
1239	-0.6582
1240	-0.783
1241	-0.7171
1242	-0.5405
1243	-0.484
1244	-0.4286
1245	-0.4573
1246	-0.4994
1247	-0.5759
1248	-0.6369
1249	-0.5218
1250	-0.5115
1251	-0.4989
1252	-0.5673
1253	-0.568
1254	-0.4608
1255	-0.4469
1256	-0.5675
1257	-0.4294
1258	-0.3832
1259	-0.2658
1260	-0.2045
1261	-0.2355
1262	-0.2106
1263	-0.2543
1264	-0.1698
1265	-0.3612
1266	-0.3219
1267	-0.5127
1268	-0.4117
1269	-0.3588
1270	-0.396
1271	-0.3809
1272	-0.5382
1273	-0.3926
1274	-0.4385
1275	-0.4911
1276	-0.3781
1277	-0.412
1278	-0.5183
1279	-0.4929
1280	-0.3377
1281	-0.483
1282	-0.6065
1283	-0.4836
1284	-0.4963
1285	-0.6192
1286	-0.647
1287	-0.6121
1288	-0.5192
1289	-0.633
1290	-0.6462
1291	-0.7948
1292	-0.8501
1293	-0.8237
1294	-0.7381
1295	-0.5784
1296	-0.5839
1297	-0.7368
1298	-0.7748
1299	-0.6029
1300	-0.7596
1301	-0.7547
1302	-0.5756
1303	-0.5331
1304	-0.4423
1305	-0.4813
1306	-0.4692
1307	-0.5205
1308	-0.6072
1309	-0.6207
1310	-0.7119
1311	-0.6519
1312	-0.6937
1313	-0.7668
1314	-0.7135
1315	-0.6056
1316	-0.5066
1317	-0.5577
1318	-0.6185
1319	-0.7147
1320	-0.4913
1321	-0.4597
1322	-0.6677
1323	-0.6355
1324	-0.6417
1325	-0.5928
1326	-0.5163
1327	-0.5031
1328	-0.528
1329	-0.5035
1330	-0.5144
1331	-0.6264
1332	-0.6241
1333	-0.6335
1334	-0.5847
1335	-0.4928
1336	-0.4638
1337	-0.3849
1338	-0.4499
1339	-0.4623
1340	-0.5495
1341	-0.6641
1342	-0.66
1343	-0.7263
1344	-0.5626
1345	-0.4445
1346	-0.4091
1347	-0.3058
1348	-0.3236
1349	-0.4056
1350	-0.5151
1351	-0.5253
1352	-0.4332
1353	-0.4544
1354	-0.6783
1355	-0.7479
1356	-0.7764
1357	-0.8362
1358	-0.6335
1359	-0.7451
1360	-0.5391
1361	-0.446
1362	-0.5027
1363	-0.5363
1364	-0.7341
1365	-0.6332
1366	-0.5293
1367	-0.5585
1368	-0.5471
1369	-0.7477
1370	-0.5886
1371	-0.5046
1372	-0.4328
1373	-0.3656
1374	-0.3969
1375	-0.5004
1376	-0.5785
1377	-0.5155
1378	-0.6155
1379	-0.4638
1380	-0.4712
1381	-0.3571
1382	-0.5497
1383	-0.4462
1384	-0.4255
1385	-0.6177
1386	-0.6289
1387	-0.6602
1388	-0.6123
1389	-0.6363
1390	-0.6236
1391	-0.5999
1392	-0.5517
1393	-0.3525
1394	-0.4235
1395	-0.4287
1396	-0.4528
1397	-0.4427
1398	-0.4072
1399	-0.3058
1400	-0.4776
1401	-0.4554
1402	-0.3009
1403	-0.3204
1404	-0.5197
1405	-0.5541
1406	-0.5427
1407	-0.5751
1408	-0.6692
1409	-0.7172
1410	-0.8409
1411	-0.9315
1412	-1.115
1413	-1.083
1414	-0.9631
1415	-0.8335
1416	-0.7257
1417	-0.7746
1418	-0.9351
1419	-0.8416
1420	-0.9274
1421	-0.8978
1422	-0.9486
1423	-0.9322
1424	-0.8543
1425	-0.8646
1426	-0.9371
1427	-0.9366
1428	-0.9737
1429	-0.9186
1430	-0.8409
1431	-1.02
1432	-0.8074
1433	-0.8167
1434	-0.8052
1435	-0.8198
1436	-0.9064
1437	-0.853
1438	-0.9249
1439	-0.9587
1440	-0.6491
1441	-0.5778
1442	-0.5307
1443	-0.5711
1444	-0.556
1445	-0.6391
1446	-0.3805
1447	-0.3616
1448	-0.4792
1449	-0.4648
1450	-0.5337
1451	-0.5341
1452	-0.4909
1453	-0.5648
1454	-0.6183
1455	-0.6753
1456	-0.7345
1457	-0.9607
1458	-0.9984
1459	-0.9613
1460	-1.053
1461	-0.9824
1462	-0.9288
1463	-0.9151
1464	-0.8778
1465	-0.6536
1466	-0.7208
1467	-0.8017
1468	-0.9867
1469	-0.8807
1470	-0.746
1471	-0.5708
1472	-0.5438
1473	-0.6945
1474	-0.6983
1475	-0.7593
1476	-0.6681
1477	-0.6494
1478	-0.6358
1479	-0.8193
1480	-0.867
1481	-0.7423
1482	-0.7775
1483	-0.7864
1484	-0.5808
1485	-0.5995
1486	-0.5667
1487	-0.4753
1488	-0.4047
1489	-0.4933
1490	-0.4725
1491	-0.4731
1492	-0.5977
1493	-0.5411
1494	-0.6073
1495	-0.6212
1496	-0.6638
1497	-0.695
1498	-0.7325
1499	-0.6151
1500	-0.5308
1501	-0.7068
1502	-0.759
1503	-0.6902
1504	-0.7673
1505	-0.574
1506	-0.5651
1507	-0.6694
1508	-0.5604
1509	-0.4552
1510	-0.5511
1511	-0.7228
1512	-0.6821
1513	-0.8771
1514	-0.7444
1515	-0.6574
1516	-0.5847
1517	-0.7614
1518	-0.668
1519	-0.6594
1520	-0.4834
1521	-0.6072
1522	-0.7715
1523	-0.7735
1524	-0.8636
1525	-0.9396
1526	-0.7704
1527	-0.9255
1528	-0.6954
1529	-0.5398
1530	-0.5717
1531	-0.4024
1532	-0.4682
1533	-0.4234
1534	-0.2226
1535	-0.2868
1536	-0.3218
1537	-0.2757
1538	-0.2727
1539	-0.4296
1540	-0.2512
1541	-0.1694
1542	-0.08087
1543	-0.3647
1544	-0.5263
1545	-0.6104
1546	-0.4535
1547	-0.5388
1548	-0.4845
1549	-0.3991
1550	-0.4275
1551	-0.3813
1552	-0.3532
1553	-0.3108
1554	-0.1901
1555	-0.2661
1556	-0.3888
1557	-0.4482
1558	-0.5228
1559	-0.5658
1560	-0.6078
1561	-0.6047
1562	-0.5783
1563	-0.5132
1564	-0.5908
1565	-0.3862
1566	-0.4596
1567	-0.5637
1568	-0.6069
1569	-0.6403
1570	-0.5829
1571	-0.5088
1572	-0.4372
1573	-0.4056
1574	-0.5592
1575	-0.3943
1576	-0.4656
1577	-0.5932
1578	-0.6206
1579	-0.4391
1580	-0.3006
1581	-0.1859
1582	-0.241
1583	-0.3155
1584	-0.3008
1585	-0.1567
1586	-0.1598
1587	-0.1372
1588	-0.3712
1589	-0.3788
1590	-0.4445
1591	-0.5417
1592	-0.5224
1593	-0.6862
1594	-0.5972
1595	-0.6653
1596	-0.5522
1597	-0.4436
1598	-0.4109
1599	-0.5774
1600	-0.7114
1601	-0.69
1602	-0.4758
1603	-0.4619
1604	-0.6013
1605	-0.5877
1606	-0.5903
1607	-0.4877
1608	-0.6322
1609	-0.5405
1610	-0.5326
1611	-0.4153
1612	-0.35
1613	-0.2299
1614	-0.3101
1615	-0.3383
1616	-0.0416
1617	-0.07629
1618	-0.07301
1619	-0.3042
1620	-0.1957
1621	-0.1806
1622	-0.4838
1623	-0.516
1624	-0.3552
1625	-0.5155
1626	-0.5729
1627	-0.5793
1628	-0.609
1629	-0.5473
1630	-0.4281
1631	-0.3111
1632	-0.5346
1633	-0.4718
1634	-0.5082
1635	-0.6131
1636	-0.5472
1637	-0.6032
1638	-0.5939
1639	-0.6365
1640	-0.613
1641	-0.5991
1642	-0.5987
1643	-0.6227
1644	-0.4772
1645	-0.7714
1646	-0.6351
1647	-0.6611
1648	-0.7972
1649	-0.8045
1650	-0.7396
1651	-0.6631
1652	-0.8759
1653	-1.063
1654	-0.8405
1655	-0.838
1656	-0.7932
1657	-0.8142
1658	-0.9047
1659	-0.8355
1660	-0.7032
1661	-0.7994
1662	-0.8146
1663	-0.6626
1664	-0.785
1665	-0.6354
1666	-0.6631
1667	-0.6611
1668	-0.528
1669	-0.3441
1670	-0.4176
1671	-0.4946
1672	-0.6426
1673	-0.5703
1674	-0.5059
1675	-0.6235
1676	-0.5863
1677	-0.4243
1678	-0.4545
1679	-0.3716
1680	-0.4016
1681	-0.5316
1682	-0.6252
1683	-0.4506
1684	-0.3399
1685	-0.4542
1686	-0.3155
1687	-0.4324
1688	-0.5629
1689	-0.4892
1690	-0.6042
1691	-0.7179
1692	-0.9377
1693	-0.9323
1694	-0.8514
1695	-0.6843
1696	-0.6285
1697	-0.6063
1698	-0.6291
1699	-0.6752
1700	-0.5687
1701	-0.6808
1702	-0.5697
1703	-0.7217
1704	-0.599
1705	-0.5544
1706	-0.3913
1707	-0.548
1708	-0.4475
1709	-0.3248
1710	-0.4597
1711	-0.4761
1712	-0.3455
1713	-0.2446
1714	-0.2502
1715	-0.2364
1716	-0.2452
1717	-0.3234
1718	-0.4614
1719	-0.5227
1720	-0.4623
1721	-0.5319
1722	-0.6552
1723	-0.6348
1724	-0.525
1725	-0.4934
1726	-0.5074
1727	-0.6676
1728	-0.5722
1729	-0.5268
1730	-0.7417
1731	-0.8213
1732	-0.7416
1733	-0.6542
1734	-0.5696
1735	-0.4262
1736	-0.542
1737	-0.5489
1738	-0.3899
1739	-0.2879
1740	-0.4077
1741	-0.3496
1742	-0.539
1743	-0.4842
1744	-0.7196
1745	-0.76
1746	-0.5388
1747	-0.2973
1748	-0.302
1749	-0.3487
1750	-0.3791
1751	-0.4345
1752	-0.5425
1753	-0.5013
1754	-0.5932
1755	-0.6323
1756	-0.6985
1757	-0.6031
1758	-0.3957
1759	-0.4384
1760	-0.4264
1761	-0.3057
1762	-0.2794
1763	-0.1952
1764	-0.1985
1765	-0.3153
1766	-0.211
1767	-0.3875
1768	-0.3397
1769	-0.4066
1770	-0.328
1771	-0.3398
1772	-0.4607
1773	-0.5661
1774	-0.6332
1775	-0.5708
1776	-0.5755
1777	-0.5617
1778	-0.5819
1779	-0.5751
1780	-0.6057
1781	-0.6663
1782	-0.579
1783	-0.6307
1784	-0.5615
1785	-0.2995
1786	-0.3239
1787	-0.4981
1788	-0.3401
1789	-0.2915
1790	-0.5908
1791	-0.5026
1792	-0.4288
1793	-0.7211
1794	-0.6903
1795	-0.7059
1796	-0.6576
1797	-0.7992
1798	-0.5978
1799	-0.5256
1800	-0.4411
1801	-0.4681
1802	-0.5406
1803	-0.381
1804	-0.4078
1805	-0.514
1806	-0.4117
1807	-0.4949
1808	-0.513
1809	-0.6638
1810	-0.568
1811	-0.45
1812	-0.5384
1813	-0.6228
1814	-0.5736
1815	-0.4286
1816	-0.2712
1817	-0.295
1818	-0.2494
1819	-0.3728
1820	-0.3882
1821	-0.3282
1822	-0.2953
1823	-0.3067
1824	-0.3831
1825	-0.3012
1826	-0.3724
1827	-0.4865
1828	-0.4512
1829	-0.3849
1830	-0.4839
1831	-0.3907
1832	-0.4413
1833	-0.4972
1834	-0.4596
1835	-0.508
1836	-0.583
1837	-0.7535
1838	-0.7773
1839	-0.7712
1840	-0.4599
1841	-0.3896
1842	-0.4884
1843	-0.4948
1844	-0.6096
1845	-0.6186
1846	-0.5419
1847	-0.7649
1848	-0.6514
1849	-0.6867
1850	-0.7528
1851	-0.7521
1852	-0.586
1853	-0.6797
1854	-0.8444
1855	-0.7745
1856	-0.667
1857	-0.6528
1858	-0.7805
1859	-0.6347
1860	-0.4847
1861	-0.236
1862	-0.3767
1863	-0.4847
1864	-0.4953
1865	-0.5251
1866	-0.4507
1867	-0.4811
1868	-0.4303
1869	-0.3605
1870	-0.5332
1871	-0.5756
1872	-0.5834
1873	-0.5385
1874	-0.3733
1875	-0.4703
1876	-0.3762
1877	-0.4722
1878	-0.4744
1879	-0.4848
1880	-0.3998
1881	-0.5378
1882	-0.5128
1883	-0.7049
1884	-0.6502
1885	-0.8424
1886	-0.8657
1887	-0.8136
1888	-0.685
1889	-0.6815
1890	-0.5697
1891	-0.5696
1892	-0.5304
1893	-0.4144
1894	-0.3343
1895	-0.4181
1896	-0.4865
1897	-0.4225
1898	-0.5508
1899	-0.5602
1900	-0.562
1901	-0.6484
1902	-0.5738
1903	-0.6519
1904	-0.5337
1905	-0.5403
1906	-0.6143
1907	-0.7023
1908	-0.8293
1909	-0.8279
1910	-0.8268
1911	-0.5435
1912	-0.6622
1913	-0.7661
1914	-0.7749
1915	-0.7304
1916	-0.8343
1917	-0.8418
1918	-0.7729
1919	-0.7135
1920	-0.7228
1921	-0.6948
1922	-0.6223
1923	-0.5518
1924	-0.5931
1925	-0.6574
1926	-0.6463
1927	-0.4187
1928	-0.4881
1929	-0.3772
1930	-0.5408
1931	-0.5252
1932	-0.7153
1933	-0.5466
1934	-0.6162
1935	-0.5828
1936	-0.5752
1937	-0.5776
1938	-0.5579
1939	-0.5058
1940	-0.5115
1941	-0.5381
1942	-0.6289
1943	-0.6122
1944	-0.4608
1945	-0.5775
1946	-0.5671
1947	-0.7228
1948	-0.8087
1949	-0.7922
1950	-0.7039
1951	-0.5334
1952	-0.5537
1953	-0.6011
1954	-0.7123
1955	-0.7228
1956	-0.5997
1957	-0.7489
1958	-0.8438
1959	-0.8037
1960	-0.7667
1961	-0.7485
1962	-0.6781
1963	-0.7492
1964	-0.738
1965	-0.7106
1966	-0.6378
1967	-0.7646
1968	-0.6822
1969	-0.5913
1970	-0.5694
1971	-0.5026
1972	-0.456
1973	-0.6364
1974	-0.5675
1975	-0.5911
1976	-0.6332
1977	-0.6159
1978	-0.4359
1979	-0.498
1980	-0.3909
1981	-0.4604
1982	-0.5263
1983	-0.5558
1984	-0.616
1985	-0.5865
1986	-0.4384
1987	-0.3621
1988	-0.4433
1989	-0.3536
1990	-0.3557
1991	-0.3762
1992	-0.3075
1993	-0.5259
1994	-0.6049
1995	-0.3284
1996	-0.1843
1997	-0.2678
1998	-0.3834
1999	-0.4624
2000	-0.3252
2001	-0.2811
2002	-0.3371
2003	-0.391
2004	-0.4808
2005	-0.5249
2006	-0.4409
2007	-0.4245
2008	-0.4496
2009	-0.5823
2010	-0.6178
2011	-0.4725
2012	-0.4108
2013	-0.3573
2014	-0.3542
2015	-0.2543
2016	-0.1871
2017	-0.2829
2018	-0.3272
2019	-0.3271
2020	-0.2972
2021	-0.3658
2022	-0.4477
2023	-0.6655
2024	-0.4282
2025	-0.5169
2026	-0.6105
2027	-0.4777
2028	-0.5796
2029	-0.5657
2030	-0.4478
2031	-0.5407
2032	-0.5533
2033	-0.5105
2034	-0.3571
2035	-0.4671
2036	-0.5416
2037	-0.6543
2038	-0.6076
2039	-0.7358
2040	-0.688
2041	-0.4652
2042	-0.5735
2043	-0.4824
2044	-0.4277
2045	-0.5611
2046	-0.561
2047	-0.4836
2048	-0.4877
2049	-0.5043
2050	-0.4965
2051	-0.4522
2052	-0.521
2053	-0.4436
2054	-0.3095
2055	-0.3829
2056	-0.3472
2057	-0.4475
2058	-0.4758
2059	-0.648
2060	-0.5955
2061	-0.6477
2062	-0.6399
2063	-0.7931
2064	-0.5276
2065	-0.3451
2066	-0.319
2067	-0.4315
2068	-0.4302
2069	-0.2889
2070	-0.2939
2071	-0.1476
2072	-0.3217
2073	-0.3847
2074	-0.3611
2075	-0.4727
2076	-0.3409
2077	-0.4182
2078	-0.4126
2079	-0.5682
2080	-0.3755
2081	-0.4201
2082	-0.3745
2083	-0.4134
2084	-0.3964
2085	-0.3774
2086	-0.4477
2087	-0.5914
2088	-0.4779
2089	-0.3246
2090	-0.1954
2091	-0.23
2092	-0.2966
2093	-0.4294
2094	-0.5237
2095	-0.3604
2096	-0.2848
2097	-0.2704
2098	-0.359
2099	-0.2924
2100	-0.3015
2101	-0.3657
2102	-0.3687
2103	-0.3878
2104	-0.3067
2105	-0.3349
2106	-0.3906
2107	-0.3802
2108	-0.3533
2109	-0.4284
2110	-0.4187
2111	-0.3555
2112	-0.4899
2113	-0.3939
2114	-0.4693
2115	-0.3807
2116	-0.3897
2117	-0.332
2118	-0.3642
2119	-0.4416
2120	-0.3906
2121	-0.4649
2122	-0.5735
2123	-0.5242
2124	-0.3831
2125	-0.4522
2126	-0.6281
2127	-0.4822
2128	-0.4399
2129	-0.4986
2130	-0.5678
2131	-0.4537
2132	-0.4374
2133	-0.4896
2134	-0.5268
2135	-0.4913
2136	-0.4391
2137	-0.5194
2138	-0.5824
2139	-0.6931
2140	-0.7891
2141	-0.7625
2142	-0.8113
2143	-0.8616
2144	-0.895
2145	-0.9639
2146	-0.9806
2147	-0.8144
2148	-0.6197
2149	-0.4421
2150	-0.6457
2151	-0.7511
2152	-0.7589
2153	-0.7651
2154	-0.8161
2155	-0.7527
2156	-0.8716
2157	-0.8247
2158	-0.987
2159	-0.7954
2160	-0.8566
2161	-0.7313
2162	-0.5536
2163	-0.5416
2164	-0.4773
2165	-0.7055
2166	-0.6448
2167	-0.7247
2168	-0.668
2169	-0.508
2170	-0.6766
2171	-0.5968
2172	-0.5048
2173	-0.6585
2174	-0.7547
2175	-0.5266
2176	-0.4482
2177	-0.5248
2178	-0.6409
2179	-0.5903
2180	-0.5241
2181	-0.5806
2182	-0.3893
2183	-0.3401
2184	-0.4371
2185	-0.3754
2186	-0.4739
2187	-0.4588
2188	-0.3843
2189	-0.4189
2190	-0.5915
2191	-0.5998
2192	-0.4543
2193	-0.4877
2194	-0.4385
2195	-0.4674
2196	-0.3787
2197	-0.3047
2198	-0.2568
2199	-0.2884
2200	-0.3057
2201	-0.1727
2202	-0.2153
2203	-0.2631
2204	-0.2345
